profile_url,player_name,age,rating_3,firepower,entrying,trading,opening,clutching,sniping,utility
https://www.hltv.org/player/24817/jakekes,"jakekeS",22,0.80,10,97,48,67,39,0,32
https://www.hltv.org/player/18140/f4stzin,"f4stzin",26,1.12,69,66,38,16,68,1,26
https://www.hltv.org/player/19972/ckzao,"ckzao",29,1.11,88,11,19,93,19,0,61
https://www.hltv.org/player/22084/mello,"mello",23,1.03,48,4,43,58,68,93,55
https://www.hltv.org/player/22404/cerolzin,"cerolzin",23,0.94,30,68,43,40,38,1,50
https://www.hltv.org/player/14799/brett,"brett",27,1.09,85,51,81,56,44,0,86
https://www.hltv.org/player/20573/andrew,"Andrew",25,1.03,50,27,45,63,61,93,48
https://www.hltv.org/player/21093/sava9e,"sava9e",27,0.91,22,56,81,9,37,0,62
https://www.hltv.org/player/23830/luke4k,"LUKE4k",19,0.89,24,19,77,23,61,29,52
https://www.hltv.org/player/24238/s3rum,"s3rum",21,0.99,54,86,25,78,57,0,54
https://www.hltv.org/player/13679/nukkye,"nukkye",28,1.09,77,33,72,48,62,0,61
https://www.hltv.org/player/17113/szejn,"szejn",23,1.02,58,16,43,35,43,0,34
https://www.hltv.org/player/21575/scr0b,"Scr0b",21,1.02,53,52,60,72,56,91,68
https://www.hltv.org/player/22948/anber,"anber",19,1.04,56,87,79,53,44,0,29
https://www.hltv.org/player/9325/arvid,"arvid",28,0.88,6,90,28,28,31,0,42
https://www.hltv.org/player/14236/oopee,"oopee",27,1.32,99,36,85,80,64,4,54
https://www.hltv.org/player/21931/myggis,"Myggis",21,0.97,12,29,76,3,94,1,76
https://www.hltv.org/player/24995/8juho8,"8Juho8",21,1.21,93,39,28,90,38,0,58
https://www.hltv.org/player/25504/puteli,"Puteli",24,0.94,54,28,65,30,89,71,56
https://www.hltv.org/player/17656/frazehh,"Frazehh",28,1.09,72,14,92,82,72,92,64
https://www.hltv.org/player/18218/tadpole,"Tadpole",22,0.87,9,86,82,7,78,0,30
https://www.hltv.org/player/20128/dobbo,"dobbo",22,0.90,38,98,75,39,26,1,38
https://www.hltv.org/player/21990/prime,"Prime",26,1.14,70,100,81,73,27,0,50
https://www.hltv.org/player/12758/ana,"ANa",26,1.19,90,15,39,44,80,95,55
https://www.hltv.org/player/16497/tory,"tory",27,1.07,66,57,15,80,47,0,60
https://www.hltv.org/player/18775/twenty3,"twenty3",24,1.12,83,36,46,53,58,1,38
https://www.hltv.org/player/21756/kat,"Kat",28,1.01,31,29,41,17,45,0,61
https://www.hltv.org/player/24005/wieenn,"wieenN",23,1.20,95,68,40,93,31,0,59
https://www.hltv.org/player/16392/kamo,"Kamo",23,1.06,54,33,47,36,46,58,51
https://www.hltv.org/player/25306/matih3h3,"MATIH3H3",25,,,,,,,,
https://www.hltv.org/player/25307/eskyy,"eskyy",23,1.19,97,94,99,60,39,1,61
https://www.hltv.org/player/25308/benog,"benog",20,0.80,5,97,17,21,79,0,49
https://www.hltv.org/player/25309/adex,"adex",20,1.26,91,61,51,66,53,0,68
https://www.hltv.org/player/2544/remix,"remix",32,0.96,47,14,28,74,42,94,44
https://www.hltv.org/player/19975/broken,"brokeN",23,0.86,2,97,60,53,50,4,69
https://www.hltv.org/player/23587/ltz,"Ltz",20,1.02,49,70,89,64,37,0,38
https://www.hltv.org/player/24716/cld,"cLd",23,1.00,35,42,90,27,35,0,46
https://www.hltv.org/player/16865/magic,"Magic",25,0.98,76,52,40,77,44,0,50
https://www.hltv.org/player/20202/jdubs,"JDubs",26,0.84,14,53,36,20,1,0,16
https://www.hltv.org/player/21426/febreeze,"febreeze",24,1.19,89,75,71,28,58,0,19
https://www.hltv.org/player/24467/johan,"Johan",22,0.95,33,46,81,10,59,1,41
https://www.hltv.org/player/24664/killerpandas,"killerPandas",22,1.15,90,54,87,85,49,92,51
https://www.hltv.org/player/23828/sanc,"sanc",20,1.03,35,69,61,47,99,0,26
https://www.hltv.org/player/24477/gtw,"gtw",15,1.09,62,42,80,9,13,0,42
https://www.hltv.org/player/24571/n0page,"n0page",25,1.00,35,52,28,53,12,0,77
https://www.hltv.org/player/24572/edv,"edv",21,0.94,41,21,7,61,42,90,50
https://www.hltv.org/player/25681/nk,"Nk",14,1.05,72,11,12,77,5,0,63
https://www.hltv.org/player/15060/neuz,"NEUZ",26,1.01,49,68,85,53,52,0,85
https://www.hltv.org/player/15062/shinobi,"shinobi",31,0.81,14,20,83,7,23,1,82
https://www.hltv.org/player/24124/rhittacrit,"rhittacrit",18,1.04,67,66,53,11,50,87,34
https://www.hltv.org/player/24394/aapestt,"Aapestt",19,1.06,48,90,42,60,81,0,46
https://www.hltv.org/player/25513/qqlightning,"QQLIGHTNING",21,0.94,36,37,45,30,31,0,17
https://www.hltv.org/player/23335/folke,"Folke",21,1.00,43,33,56,56,69,91,62
https://www.hltv.org/player/23936/few,"Few",21,0.97,24,60,48,14,77,0,25
https://www.hltv.org/player/24102/mizi,"Mizi",19,0.93,22,83,76,50,29,0,66
https://www.hltv.org/player/21038/reix,"Reix",23,0.96,55,23,24,29,48,0,90
https://www.hltv.org/player/21085/antonini,"antonini",23,0.96,44,20,31,54,23,2,37
https://www.hltv.org/player/23829/machado,"Machado",20,1.02,65,6,28,74,72,92,50
https://www.hltv.org/player/24717/nikz,"nikz",21,1.07,54,17,16,18,78,0,29
https://www.hltv.org/player/17844/hzi,"HZI",18,0.82,2,19,42,11,48,0,16
https://www.hltv.org/player/18223/pokemon,"PokemoN",27,1.18,92,43,47,86,66,5,78
https://www.hltv.org/player/23744/hf,"hf",21,0.99,57,47,93,55,39,58,52
https://www.hltv.org/player/23956/bloody,"Bloody",20,1.14,95,80,71,76,42,1,44
https://www.hltv.org/player/24640/pavast4r,"pavast4r",18,0.96,40,91,95,11,52,0,60
https://www.hltv.org/player/25552/space,"space",19,0.63,0,32,20,7,7,0,27
https://www.hltv.org/player/25553/s1lent,"s1lent",27,0.72,2,3,11,21,78,40,64
https://www.hltv.org/player/25554/rodfps,"RoDfps",21,0.88,34,5,38,32,84,0,30
https://www.hltv.org/player/8640/emuhleet,"EMUHLEET",34,0.99,51,29,51,13,83,79,75
https://www.hltv.org/player/21961/mira,"mira",23,0.98,70,42,59,80,22,1,69
https://www.hltv.org/player/22067/piggykiki,"PiggyKiki",21,0.90,13,93,79,27,4,2,85
https://www.hltv.org/player/22096/7licious,"7licious",25,0.79,14,33,63,33,40,0,54
https://www.hltv.org/player/23524/ellie,"Ellie",28,0.92,19,16,32,26,46,0,81
https://www.hltv.org/player/21601/crazy-gamer,"Crazy_Gamer",27,0.91,36,63,28,57,29,0,38
https://www.hltv.org/player/21602/defaulter,"DEFAULTER",26,0.83,19,32,62,11,9,0,68
https://www.hltv.org/player/23324/cyclonef,"CycloneF",25,0.79,12,4,50,7,74,0,54
https://www.hltv.org/player/23429/ph1nnn,"Ph1NNN",22,1.29,99,86,59,95,55,3,37
https://www.hltv.org/player/23452/f1redup,"f1redup",24,0.90,42,12,9,79,69,63,28
https://www.hltv.org/player/9144/cookie,"cookie",30,0.94,33,60,50,66,49,92,28
https://www.hltv.org/player/12588/brace,"BRACE",26,1.09,75,28,14,84,28,11,71
https://www.hltv.org/player/14290/skull,"SkulL",28,1.02,45,23,61,33,36,1,77
https://www.hltv.org/player/16031/cheeseball,"cheeseball",34,0.82,6,90,67,11,53,0,76
https://www.hltv.org/player/17392/rekonz,"rekonz",24,1.08,70,34,87,42,90,0,36
https://www.hltv.org/player/17450/sense,"sense",22,1.17,96,33,39,77,72,2,39
https://www.hltv.org/player/20716/berzerk,"berzerk",22,0.99,37,2,26,47,90,94,51
https://www.hltv.org/player/24515/macke,"macke",21,1.04,51,51,90,14,37,0,35
https://www.hltv.org/player/24516/artysan,"aRTYSAN",20,0.94,29,91,26,68,46,0,74
https://www.hltv.org/player/24523/zyme,"zyme",24,1.12,78,60,47,24,80,0,59
https://www.hltv.org/player/10838/mawth,"mawth",27,0.93,20,57,50,16,30,6,67
https://www.hltv.org/player/10840/tatazin,"tatazin",31,0.97,26,20,8,20,46,1,83
https://www.hltv.org/player/22423/clon7,"clon7",23,1.06,58,22,32,42,60,0,65
https://www.hltv.org/player/23094/renanzin,"RenanZin",19,0.82,15,57,11,65,36,0,35
https://www.hltv.org/player/23588/n1cks,"n1cks",20,1.03,66,1,64,74,72,91,60
https://www.hltv.org/player/21248/harbor,"Harbor",36,0.75,3,92,78,10,82,0,61
https://www.hltv.org/player/22330/elephant,"ElephanT",24,1.04,44,39,97,19,93,23,74
https://www.hltv.org/player/24321/kezza,"Kezza",25,0.87,4,75,55,49,17,0,24
https://www.hltv.org/player/25594/camille,"camille",25,0.90,25,94,68,60,24,0,21
https://www.hltv.org/player/25595/lawlkay,"lawlkay",23,1.08,80,83,96,16,66,0,24
https://www.hltv.org/player/21705/n2o,"N2o",22,1.01,87,24,10,88,38,62,40
https://www.hltv.org/player/21820/obi,"obi",21,0.92,52,62,14,54,34,3,35
https://www.hltv.org/player/22918/zy,"zy",24,1.04,91,17,76,38,53,1,30
https://www.hltv.org/player/23222/zamgaa,"Zamgaa",24,0.85,6,30,47,19,37,0,48
https://www.hltv.org/player/23799/madness,"madness",24,0.99,76,88,17,37,4,6,95
https://www.hltv.org/player/24847/glong,"gLong",18,1.13,90,57,71,59,38,3,30
https://www.hltv.org/player/25537/4ever,"4ever",18,1.06,62,39,63,45,3,1,54
https://www.hltv.org/player/25538/drace,"drace",18,0.93,60,18,73,62,52,95,58
https://www.hltv.org/player/25539/yoi,"yoi",18,0.88,16,67,23,39,18,2,48
https://www.hltv.org/player/11872/gabs,"gabs",29,1.12,56,61,24,54,29,0,54
https://www.hltv.org/player/16340/bizinha,"bizinha",27,1.02,51,65,45,77,14,0,76
https://www.hltv.org/player/17288/izaa,"izaa",23,1.13,71,83,83,79,52,0,56
https://www.hltv.org/player/21219/kaahsensei,"kaahSENSEI",30,1.08,58,31,20,54,83,90,73
https://www.hltv.org/player/22839/lulitenz,"lulitenz",24,1.06,49,29,85,28,18,0,80
https://www.hltv.org/player/18993/jkxy,"jkXy",24,0.89,24,37,68,12,7,71,37
https://www.hltv.org/player/23270/jun1,"JuN1",22,1.13,58,75,66,49,82,0,65
https://www.hltv.org/player/25651/libraa,"Libraa",23,1.48,100,7,90,93,28,0,68
https://www.hltv.org/player/25652/destro-yd,"Destro_YD",22,0.92,5,81,21,68,25,0,43
https://www.hltv.org/player/25653/jernejj,"jernejj",26,0.85,21,90,15,51,1,0,72
https://www.hltv.org/player/24089/tatu,"Tatu",21,1.00,57,95,58,81,80,0,58
https://www.hltv.org/player/24223/markz,"Markz",20,1.16,64,21,86,39,88,55,56
https://www.hltv.org/player/24249/futoi,"futoi",17,1.13,72,37,84,14,86,0,23
https://www.hltv.org/player/24564/tsug,"tsug",20,0.83,2,91,31,35,13,0,69
https://www.hltv.org/player/7935/roca,"roca",30,0.99,49,59,88,26,82,2,39
https://www.hltv.org/player/8518/glorinsz,"gloRinsz",32,0.81,9,80,32,19,11,0,25
https://www.hltv.org/player/18442/frizzy,"FRIZZY",27,0.90,21,26,85,5,62,85,75
https://www.hltv.org/player/22133/littlebeer,"LittleBEER",26,0.75,5,28,4,24,8,0,60
https://www.hltv.org/player/23370/tripp,"tripp",22,1.00,79,12,70,53,82,0,14
https://www.hltv.org/player/16167/x1ron,"X1RON",26,1.05,86,44,11,82,70,86,51
https://www.hltv.org/player/16179/mrmn,"mRmN",27,0.93,23,17,60,5,75,0,67
https://www.hltv.org/player/16180/dant1k,"Dant1k",32,0.92,47,9,34,30,31,0,71
https://www.hltv.org/player/21536/krypt0n,"kRYPt0N",20,0.91,40,86,51,21,70,0,34
https://www.hltv.org/player/21541/dili,"Dili",22,0.92,19,76,92,29,30,0,29
https://www.hltv.org/player/20582/kiyo,"Kiyo",23,0.94,60,40,31,84,34,92,48
https://www.hltv.org/player/21855/neo,"neo",23,0.91,48,25,9,81,27,0,54
https://www.hltv.org/player/22978/arctic,"Arctic",22,0.80,2,31,47,1,48,0,21
https://www.hltv.org/player/25453/tidy,"tidy",32,0.94,25,29,81,11,87,0,30
https://www.hltv.org/player/25425/16thslatty,"16thslatty",22,1.22,93,82,50,82,36,95,61
https://www.hltv.org/player/25426/insid10us,"inSid10us",20,1.23,96,91,80,72,52,22,40
https://www.hltv.org/player/25427/berar,"Berar",20,1.24,91,88,77,69,39,1,34
https://www.hltv.org/player/25428/a1one,"A1oNe",21,1.18,98,100,32,92,4,0,48
https://www.hltv.org/player/25429/equalizer,"Equalizer",25,0.94,43,56,90,30,14,0,47
https://www.hltv.org/player/25068/statiks,"statikS",19,1.05,69,21,26,84,21,91,19
https://www.hltv.org/player/25120/taurus,"TauruS",22,0.88,4,16,21,10,22,0,64
https://www.hltv.org/player/25616/alexeren,"Alexeren",20,1.01,68,15,88,35,58,0,45
https://www.hltv.org/player/25699/st,"st",22,0.59,1,65,1,66,5,0,34
https://www.hltv.org/player/25700/hanuman,"Hanuman",22,0.70,2,56,95,3,16,0,31
https://www.hltv.org/player/9238/fly,"fly",30,0.74,16,1,60,73,4,0,53
https://www.hltv.org/player/21758/samys,"Samys",23,0.73,3,87,22,35,7,0,26
https://www.hltv.org/player/22634/brunakiller,"brunakiller",22,0.92,38,98,93,40,58,3,31
https://www.hltv.org/player/23970/tamizinha,"tamizinha",26,0.67,0,37,51,34,31,13,18
https://www.hltv.org/player/22036/ayezs,"AyeZs",21,,,,,,,,
https://www.hltv.org/player/24063/hayanh,"hayanh",29,1.22,86,59,80,21,33,0,18
https://www.hltv.org/player/25304/miksozzz,"miksozzz",22,1.16,85,11,96,77,65,85,65
https://www.hltv.org/player/25305/aerax,"aerax",29,0.99,49,94,43,35,40,3,78
https://www.hltv.org/player/19998/regiane,"REGIANE",30,0.95,22,42,95,5,68,0,35
https://www.hltv.org/player/20501/bokor,"bokor",21,0.97,23,63,42,86,21,0,81
https://www.hltv.org/player/21733/lyttlez,"LyttleZ",21,1.27,94,69,41,83,78,95,79
https://www.hltv.org/player/23092/sofiaxyz,"Sofiaxyz",19,1.00,36,65,45,61,44,0,51
https://www.hltv.org/player/23514/eleven,"Eleven",23,1.18,84,84,78,64,53,0,43
https://www.hltv.org/player/20502/julih,"julih",26,1.07,74,69,40,77,68,0,50
https://www.hltv.org/player/21727/leti,"LETi",27,0.88,19,53,60,18,49,1,75
https://www.hltv.org/player/22065/angelka,"Angelka",24,1.24,98,19,29,34,27,0,28
https://www.hltv.org/player/23451/hikomi,"Hikomi",23,1.22,90,38,82,55,83,16,43
https://www.hltv.org/player/25171/naylla,"NAYLLA",19,0.89,10,30,15,12,30,0,19
https://www.hltv.org/player/22814/jiace,"Jiace",27,1.03,61,64,89,6,96,0,61
https://www.hltv.org/player/24106/emili0,"emili0",24,0.97,54,51,62,41,26,0,65
https://www.hltv.org/player/24738/egelund,"Egelund",24,1.03,58,0,19,46,68,92,70
https://www.hltv.org/player/24739/bakorino,"Bakorino",24,0.85,24,64,31,47,2,0,70
https://www.hltv.org/player/25399/etyyy,"ETYYY",21,0.94,27,40,22,39,76,0,49
https://www.hltv.org/player/23050/waldee,"Waldee",23,0.87,64,24,70,5,46,4,63
https://www.hltv.org/player/23051/milo,"miLo",24,0.80,9,89,64,11,1,3,11
https://www.hltv.org/player/23450/amyb,"amyb",25,0.97,72,51,70,72,65,86,61
https://www.hltv.org/player/23948/siljeeeh,"Siljeeeh",24,0.77,7,69,53,7,29,0,47
https://www.hltv.org/player/23950/piku,"piku",19,0.84,36,40,40,41,19,0,28
https://www.hltv.org/player/16581/stx,"Stx",25,1.00,49,70,66,48,44,0,60
https://www.hltv.org/player/22302/empathy,"empathy",21,1.15,79,73,23,72,51,0,41
https://www.hltv.org/player/23391/fawx,"Fawx",26,1.21,89,12,72,84,74,93,56
https://www.hltv.org/player/24393/raven,"raven",27,0.94,31,61,83,21,27,0,37
https://www.hltv.org/player/24415/serendipity,"Serendipity",25,0.81,3,47,48,10,52,0,38
https://www.hltv.org/player/15762/ember,"EmbeR",27,1.02,53,51,47,29,67,0,33
https://www.hltv.org/player/19563/clouda,"clouda",26,0.85,30,30,15,62,55,0,18
https://www.hltv.org/player/23323/bhavi,"Bhavi",22,1.02,56,47,24,39,30,1,62
https://www.hltv.org/player/23325/benzene,"Benzene",24,0.91,35,56,36,46,27,1,34
https://www.hltv.org/player/23430/rev3nnnn,"reV3nnnn",26,0.97,34,9,96,34,97,69,44
https://www.hltv.org/player/22028/margo,"Margo",23,1.01,60,68,73,32,37,0,55
https://www.hltv.org/player/23438/v1spel,"v1spel",24,1.14,83,15,33,92,88,93,56
https://www.hltv.org/player/23505/irbitka,"irbitka",20,1.08,71,70,9,63,27,0,79
https://www.hltv.org/player/24006/sosya,"sosya",22,0.98,30,52,39,19,72,2,67
https://www.hltv.org/player/24336/emocore,"emocore",21,0.99,74,20,46,46,16,0,53
https://www.hltv.org/player/6553/fl4sh,"fl4sh",21,0.88,25,55,22,35,18,0,36
https://www.hltv.org/player/21290/perez,"perez",20,0.95,40,27,64,29,47,0,53
https://www.hltv.org/player/21700/brn,"brn$",19,0.93,27,15,36,29,98,88,50
https://www.hltv.org/player/22964/stormzyn,"stormzyn",22,0.83,12,63,21,53,56,0,79
https://www.hltv.org/player/25108/lkz,"lkz",17,0.85,9,16,66,11,47,1,27
https://www.hltv.org/player/20600/sm3t,"sm3t",21,0.82,11,11,35,11,50,0,35
https://www.hltv.org/player/21630/pipw,"Pipw",23,0.82,5,59,11,41,32,0,58
https://www.hltv.org/player/24428/greatest,"GREATEST",22,0.81,15,6,60,16,19,3,36
https://www.hltv.org/player/24569/fluffy,"fluffy",19,1.37,93,63,55,95,7,92,44
https://www.hltv.org/player/24825/mrtrelog,"MrTrelog",24,0.58,2,25,69,28,5,0,48
https://www.hltv.org/player/12956/hasteka,"hasteka",27,1.05,66,78,28,49,60,0,92
https://www.hltv.org/player/18150/clouden,"clouden",25,0.98,60,52,66,32,51,1,53
https://www.hltv.org/player/19978/henx,"HenX",28,0.94,18,33,46,29,26,1,22
https://www.hltv.org/player/24303/hoolig4n,"hoolig4n",29,0.99,39,21,69,75,26,72,83
https://www.hltv.org/player/24317/n4mb3r5,"n4mb3r5",21,0.70,2,68,16,26,20,0,70
https://www.hltv.org/player/24319/gehji,"gehji",17,0.98,51,20,69,21,37,0,44
https://www.hltv.org/player/24900/newt,"newt",19,0.88,21,93,43,48,32,0,42
https://www.hltv.org/player/25077/kaiori,"kaiori",18,0.80,31,19,44,73,55,91,36
https://www.hltv.org/player/25345/1zz,"1zz",21,0.80,9,28,93,0,87,0,28
https://www.hltv.org/player/22556/royals,"Royals",25,0.62,1,6,27,49,17,60,57
https://www.hltv.org/player/24931/capim,"CaPiM",23,0.85,32,8,63,12,34,0,65
https://www.hltv.org/player/25464/yeda,"yeda",21,0.73,2,48,77,11,14,3,15
https://www.hltv.org/player/25465/balencyy,"balencyy",22,0.82,52,42,43,55,16,0,28
https://www.hltv.org/player/25466/luk1nha,"Luk1nha",24,0.48,0,19,16,9,13,0,14
https://www.hltv.org/player/15525/alicerawr,"alicerawr",25,1.16,87,25,64,66,58,88,34
https://www.hltv.org/player/23060/abby,"abby",26,0.95,53,16,9,88,31,24,19
https://www.hltv.org/player/23507/tokkis,"tokkis",22,0.92,23,35,42,56,48,0,25
https://www.hltv.org/player/24220/zazu,"Zazu",18,1.05,77,28,53,25,22,0,40
https://www.hltv.org/player/24724/cyclone,"cyclone",19,0.89,46,55,54,64,79,15,39
https://www.hltv.org/player/22476/virtuoso,"virtuoso",23,0.95,43,9,93,14,73,0,32
https://www.hltv.org/player/24081/keis,"keis",25,0.88,23,17,24,52,53,1,49
https://www.hltv.org/player/24544/xydoo,"Xydoo",24,0.80,16,14,23,21,40,91,51
https://www.hltv.org/player/8770/moeycq,"MoeycQ",32,,,,,,,,
https://www.hltv.org/player/14502/prodigy,"Prodigy",23,0.72,2,74,49,19,6,0,30
https://www.hltv.org/player/17582/bogeymanh,"bogeymanh",29,1.09,31,86,82,32,89,2,60
https://www.hltv.org/player/25600/phlux,"Phlux",27,1.08,68,93,60,73,18,0,53
https://www.hltv.org/player/25601/r3xy,"R3XY",21,0.92,25,9,74,53,47,0,74
https://www.hltv.org/player/17324/slash,"Slash",26,1.09,77,23,76,41,80,2,86
https://www.hltv.org/player/21555/cypress,"cypress",23,1.03,85,68,58,73,26,1,24
https://www.hltv.org/player/22021/fame,"FAME",24,1.13,85,87,95,24,3,6,41
https://www.hltv.org/player/24050/mcniff,"mcniff",24,0.88,26,38,10,54,33,2,26
https://www.hltv.org/player/18090/micro,"micro",23,0.87,65,17,12,77,19,2,50
https://www.hltv.org/player/20215/umar,"Umar",24,0.80,6,85,64,32,19,10,63
https://www.hltv.org/player/21669/seb,"Seb",24,1.09,77,24,90,25,49,0,43
https://www.hltv.org/player/23088/ayaneuu,"ayaneuu",22,0.98,48,17,97,15,67,0,59
https://www.hltv.org/player/24892/sathsea,"Sathsea",20,0.84,5,53,47,30,61,74,37
https://www.hltv.org/player/20094/jonyzera,"jonyzera",27,1.00,77,75,90,56,24,82,20
https://www.hltv.org/player/20438/pata-jones,"Pata_Jones",23,0.94,35,50,85,65,7,0,23
https://www.hltv.org/player/21088/lth,"LTH",24,0.63,0,18,87,1,73,9,45
https://www.hltv.org/player/25072/jaythered,"JayTheRed",24,0.65,1,100,35,28,11,0,50
https://www.hltv.org/player/25530/dragonst4r,"dragonst4r",22,0.67,0,33,68,33,68,0,13
https://www.hltv.org/player/23669/supers,"Supers",28,1.25,91,6,41,29,79,54,72
https://www.hltv.org/player/25141/zacheraay,"Zacheraay",22,,,,,,,,
https://www.hltv.org/player/25627/zoot,"Zoot",22,0.88,19,45,8,40,11,0,20
https://www.hltv.org/player/25628/c4put,"c4put",19,0.74,2,15,36,17,16,0,53
https://www.hltv.org/player/25629/jlb,"JLB",21,0.63,1,81,24,61,6,0,7
https://www.hltv.org/player/10499/jony-boy,"JonY BoY",34,0.89,21,26,60,48,74,86,68
https://www.hltv.org/player/10506/tutehen,"tutehen",33,0.82,11,33,63,21,30,0,90
https://www.hltv.org/player/10508/nbl,"nbl",29,0.82,8,85,76,21,45,0,40
https://www.hltv.org/player/20531/abm,"ABM",29,0.97,48,89,60,60,88,0,64
https://www.hltv.org/player/24558/maaxg1,"maaxg1",23,1.02,63,72,88,26,32,1,37
https://www.hltv.org/player/23997/jhones-macarones,"Jhones Macarones",24,0.87,17,9,62,25,91,36,47
https://www.hltv.org/player/25031/rx,"rx",20,0.80,11,81,35,29,20,0,33
https://www.hltv.org/player/25032/snow,"snow",19,0.82,8,48,40,18,88,6,61
https://www.hltv.org/player/25033/cr1a,"Cr1a",22,0.98,42,59,97,41,39,8,34
https://www.hltv.org/player/25200/freitas,"freitas",19,,,,,,,,
https://www.hltv.org/player/25060/fazery,"FAZERY",17,0.88,17,8,71,9,30,0,62
https://www.hltv.org/player/25672/satsu,"satsu",17,0.82,34,37,74,56,17,0,11
https://www.hltv.org/player/25673/r3zloo,"R3ZLOO",16,0.79,11,32,41,15,38,0,14
https://www.hltv.org/player/25674/yoki,"yoki",16,1.01,56,3,13,78,45,88,18
https://www.hltv.org/player/25675/kodak,"kodak",17,0.74,4,76,25,11,80,0,83
https://www.hltv.org/player/22804/batuonfire,"BatuOnFire",22,0.67,2,60,13,50,28,4,72
https://www.hltv.org/player/25730/souv,"souv",21,0.88,43,4,36,7,77,0,33
https://www.hltv.org/player/25731/hydro2k,"Hydro2K",18,1.14,91,51,48,86,0,0,30
https://www.hltv.org/player/25732/gayew,"GAYEW",18,0.81,26,13,40,37,63,43,46
https://www.hltv.org/player/18663/matusik,"matusik",23,0.46,4,0,69,21,94,95,36
https://www.hltv.org/player/22800/renik,"reNIK",24,0.74,37,7,41,88,10,0,5
https://www.hltv.org/player/23380/snoob,"Snoob",22,1.01,14,11,2,66,24,0,56
https://www.hltv.org/player/25079/dede,"DeDe",22,1.21,88,30,51,50,19,7,29
https://www.hltv.org/player/12010/p4trick,"P4TriCK",29,0.85,2,95,33,22,84,19,39
https://www.hltv.org/player/16425/red,"red",26,1.02,64,15,90,75,83,93,17
https://www.hltv.org/player/23041/jumiii,"JuMiii",29,1.04,60,89,14,23,19,2,47
https://www.hltv.org/player/23134/kebab,"Kebab",23,,,,,,,,
https://www.hltv.org/player/16661/mithputtini,"MITHPUTTINI",24,1.08,65,18,24,71,40,95,61
https://www.hltv.org/player/20219/xns,"xns",26,1.11,69,5,78,16,93,1,65
https://www.hltv.org/player/22085/spinnie,"spinnie",24,1.03,53,50,25,51,31,0,47
https://www.hltv.org/player/22125/lich,"Lich",22,0.81,9,87,5,81,38,1,36
https://www.hltv.org/player/24087/prisma,"prisma",19,0.94,23,14,66,35,15,1,48
https://www.hltv.org/player/22345/pandi7o,"pandi7o",20,0.92,24,44,4,69,2,0,11
https://www.hltv.org/player/24285/olik,"olik",20,0.73,7,19,100,15,71,0,13
https://www.hltv.org/player/24554/perdy,"PerdY",21,,,,,,,,
https://www.hltv.org/player/25061/keb1k,"keb1k",19,0.68,3,6,98,0,24,25,19
https://www.hltv.org/player/25623/luckzen,"luckzeN",18,1.05,57,94,87,3,96,0,26
https://www.hltv.org/player/22294/f0cus,"f0cus",25,0.79,25,16,37,1,8,1,5
https://www.hltv.org/player/22876/fizzy,"Fizzy",24,0.80,24,40,2,25,21,2,67
https://www.hltv.org/player/22941/z-nan,"z_nan",19,1.05,72,15,87,70,86,0,5
https://www.hltv.org/player/24056/flicky,"Flicky",23,0.99,26,80,89,27,94,94,30
https://www.hltv.org/player/24652/onder,"onder",21,0.68,11,68,94,32,71,1,8
https://www.hltv.org/player/17644/p12,"p12",34,0.82,2,0,16,16,25,0,92
https://www.hltv.org/player/19996/jelo,"Jelo",26,1.04,44,41,70,9,84,0,46
https://www.hltv.org/player/21499/ykis,"ykis",25,0.84,15,27,61,67,60,68,56
https://www.hltv.org/player/23502/kollo,"Kollo",24,0.70,14,47,40,13,6,0,21
https://www.hltv.org/player/22559/jotag3,"Jotag3",20,0.62,2,69,2,12,17,0,10
https://www.hltv.org/player/24560/lekzi,"Lekzi",20,0.92,16,83,81,74,30,0,50
https://www.hltv.org/player/24563/agt,"agt",20,0.41,0,26,34,27,6,6,78
https://www.hltv.org/player/24715/k1not1,"k1not1",21,0.84,60,20,98,11,22,21,86
https://www.hltv.org/player/17846/executor,"Executor",26,0.57,0,32,58,28,10,0,11
https://www.hltv.org/player/20772/insmutje,"insmutje",21,1.09,83,28,98,18,58,0,27
https://www.hltv.org/player/22455/okay,"OKay",26,0.97,25,42,56,39,58,94,17
https://www.hltv.org/player/22456/bullet,"BulleT",23,0.85,1,100,86,16,88,0,52
https://www.hltv.org/player/16603/jr24racing,"Jr24racing",26,1.18,96,31,34,90,2,0,64
https://www.hltv.org/player/22149/nova,"nova",26,1.01,59,85,79,12,69,0,31
https://www.hltv.org/player/24449/toasty,"Toasty",25,1.02,24,67,46,28,92,0,87
https://www.hltv.org/player/24452/msaia,"Msaia",23,0.97,76,80,55,50,30,0,37
